source,target,kind,label,loop,call
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:_init_gate_priors,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:state_norm_mode,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:write_gate,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:context_logits,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:prev_output_proj,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:norm,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:prev_action_proj,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:mode_head,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:slot_alive_head,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:simulator,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:child_gate,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:split_head,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:phase_gate,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:slots,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:prev_active_proj,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:merge_gate,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:phase_pair_bias,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:cell_output_pair_bias,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:listen_gate,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:edge_op,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:executor,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:scanner,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:top_k,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:edge_pair_bias,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:dim,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:cell_output_gate,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:sim_logits,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:output_gate,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:write_pair_bias,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:pm,writes_state,,,
func:arch_builder/model.py:ActionMatrixLayer.__init__,state:arch_builder/model.py:ActionMatrixLayer:edge_gate,writes_state,,,
file:arch_builder/model.py,func:arch_builder/model.py:ActionMatrixLayer._init_gate_priors,defines,,,
class:arch_builder/model.py:ActionMatrixLayer,func:arch_builder/model.py:ActionMatrixLayer._init_gate_priors,owns,,,
func:arch_builder/model.py:ActionMatrixLayer._init_gate_priors,state:arch_builder/model.py:ActionMatrixLayer:write_gate,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer._init_gate_priors,state:arch_builder/model.py:ActionMatrixLayer:listen_gate,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer._init_gate_priors,state:arch_builder/model.py:ActionMatrixLayer:cell_output_gate,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer._init_gate_priors,state:arch_builder/model.py:ActionMatrixLayer:phase_gate,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer._init_gate_priors,state:arch_builder/model.py:ActionMatrixLayer:edge_op,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer._init_gate_priors,state:arch_builder/model.py:ActionMatrixLayer:edge_gate,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer._init_gate_priors,state:arch_builder/model.py:ActionMatrixLayer:mode_head,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer._init_gate_priors,state:arch_builder/model.py:ActionMatrixLayer:mode_head,writes_state,,,
file:arch_builder/model.py,func:arch_builder/model.py:ActionMatrixLayer._flat_pair_bias,defines,,,
class:arch_builder/model.py:ActionMatrixLayer,func:arch_builder/model.py:ActionMatrixLayer._flat_pair_bias,owns,,,
func:arch_builder/model.py:ActionMatrixLayer._flat_pair_bias,state:arch_builder/model.py:ActionMatrixLayer:slots,reads_state,,,
file:arch_builder/model.py,func:arch_builder/model.py:ActionMatrixLayer.apply_state_update,defines,,,
class:arch_builder/model.py:ActionMatrixLayer,func:arch_builder/model.py:ActionMatrixLayer.apply_state_update,owns,,,
func:arch_builder/model.py:ActionMatrixLayer.apply_state_update,state:arch_builder/model.py:ActionMatrixLayer:norm,reads_state,,,
file:arch_builder/model.py,func:arch_builder/model.py:ActionMatrixLayer.forward,defines,,,
class:arch_builder/model.py:ActionMatrixLayer,func:arch_builder/model.py:ActionMatrixLayer.forward,owns,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:state_norm_mode,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:write_gate,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:context_logits,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:apply_state_update,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:prev_output_proj,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:prev_action_proj,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:mode_head,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:slot_alive_head,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:simulator,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:child_gate,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:split_head,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:phase_gate,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:training,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:prev_active_proj,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:merge_gate,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:phase_pair_bias,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:cell_output_pair_bias,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:listen_gate,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:_flat_pair_bias,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:edge_op,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:executor,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:scanner,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:top_k,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:edge_pair_bias,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:cell_output_gate,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:sim_logits,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:output_gate,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:write_pair_bias,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:pm,reads_state,,,
func:arch_builder/model.py:ActionMatrixLayer.forward,state:arch_builder/model.py:ActionMatrixLayer:edge_gate,reads_state,,,
file:arch_builder/model.py,func:arch_builder/model.py:ActionMatrixModel.__init__,defines,,,
class:arch_builder/model.py:ActionMatrixModel,func:arch_builder/model.py:ActionMatrixModel.__init__,owns,,,
func:arch_builder/model.py:ActionMatrixModel.__init__,state:arch_builder/model.py:ActionMatrixModel:pm,reads_state,,,
func:arch_builder/model.py:ActionMatrixModel.__init__,state:arch_builder/model.py:ActionMatrixModel:state_norm_mode,writes_state,,,
func:arch_builder/model.py:ActionMatrixModel.__init__,state:arch_builder/model.py:ActionMatrixModel:num_layers,writes_state,,,
func:arch_builder/model.py:ActionMatrixModel.__init__,state:arch_builder/model.py:ActionMatrixModel:final_read,writes_state,,,
func:arch_builder/model.py:ActionMatrixModel.__init__,state:arch_builder/model.py:ActionMatrixModel:layer_read_logits,writes_state,,,
func:arch_builder/model.py:ActionMatrixModel.__init__,state:arch_builder/model.py:ActionMatrixModel:input_norm,writes_state,,,
func:arch_builder/model.py:ActionMatrixModel.__init__,state:arch_builder/model.py:ActionMatrixModel:input_norm_mode,writes_state,,,
func:arch_builder/model.py:ActionMatrixModel.__init__,state:arch_builder/model.py:ActionMatrixModel:layers,writes_state,,,
func:arch_builder/model.py:ActionMatrixModel.__init__,state:arch_builder/model.py:ActionMatrixModel:slot_embed,writes_state,,,
func:arch_builder/model.py:ActionMatrixModel.__init__,state:arch_builder/model.py:ActionMatrixModel:dim,writes_state,,,
func:arch_builder/model.py:ActionMatrixModel.__init__,state:arch_builder/model.py:ActionMatrixModel:classifier,writes_state,,,
func:arch_builder/model.py:ActionMatrixModel.__init__,state:arch_builder/model.py:ActionMatrixModel:slots,writes_state,,,
func:arch_builder/model.py:ActionMatrixModel.__init__,state:arch_builder/model.py:ActionMatrixModel:pm,writes_state,,,
file:arch_builder/model.py,func:arch_builder/model.py:ActionMatrixModel._merge_outputs,defines,,,
class:arch_builder/model.py:ActionMatrixModel,func:arch_builder/model.py:ActionMatrixModel._merge_outputs,owns,,,
func:arch_builder/model.py:ActionMatrixModel._merge_outputs,state:arch_builder/model.py:ActionMatrixModel:layer_read_logits,reads_state,,,
func:arch_builder/model.py:ActionMatrixModel._merge_outputs,state:arch_builder/model.py:ActionMatrixModel:final_read,reads_state,,,
file:arch_builder/model.py,func:arch_builder/model.py:ActionMatrixModel.forward,defines,,,
class:arch_builder/model.py:ActionMatrixModel,func:arch_builder/model.py:ActionMatrixModel.forward,owns,,,
func:arch_builder/model.py:ActionMatrixModel.forward,state:arch_builder/model.py:ActionMatrixModel:state_norm_mode,reads_state,,,
func:arch_builder/model.py:ActionMatrixModel.forward,state:arch_builder/model.py:ActionMatrixModel:_merge_outputs,reads_state,,,
func:arch_builder/model.py:ActionMatrixModel.forward,state:arch_builder/model.py:ActionMatrixModel:final_read,reads_state,,,
func:arch_builder/model.py:ActionMatrixModel.forward,state:arch_builder/model.py:ActionMatrixModel:input_norm,reads_state,,,
func:arch_builder/model.py:ActionMatrixModel.forward,state:arch_builder/model.py:ActionMatrixModel:layers,reads_state,,,
func:arch_builder/model.py:ActionMatrixModel.forward,state:arch_builder/model.py:ActionMatrixModel:slot_embed,reads_state,,,
func:arch_builder/model.py:ActionMatrixModel.forward,state:arch_builder/model.py:ActionMatrixModel:classifier,reads_state,,,
func:arch_builder/model.py:ActionMatrixModel.forward,state:arch_builder/model.py:ActionMatrixModel:slots,reads_state,,,
func:arch_builder/model.py:ActionMatrixModel.forward,state:arch_builder/model.py:ActionMatrixModel:pm,reads_state,,,
file:arch_builder/primitive_matrix.py,import:__future__,imports,,,
file:arch_builder/primitive_matrix.py,import:dataclasses,imports,,,
file:arch_builder/primitive_matrix.py,import:typing,imports,,,
file:arch_builder/primitive_matrix.py,import:torch,imports,,,
file:arch_builder/primitive_matrix.py,import:torch.nn,imports,,,
file:arch_builder/primitive_matrix.py,import:torch.nn.functional,imports,,,
file:arch_builder/primitive_matrix.py,class:arch_builder/primitive_matrix.py:PrimitiveInfo,defines,,,
file:arch_builder/primitive_matrix.py,class:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5,defines,,,
file:arch_builder/primitive_matrix.py,func:arch_builder/primitive_matrix.py:_info,defines,,,
file:arch_builder/primitive_matrix.py,func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.__init__,defines,,,
class:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5,func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.__init__,owns,,,
func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.__init__,state:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5:names,reads_state,,,
func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.__init__,state:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5:register_buffer,reads_state,,,
func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.__init__,state:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5:grid,reads_state,,,
func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.__init__,state:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5:_descriptor_matrix,reads_state,,,
func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.__init__,state:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5:name_to_id,writes_state,,,
func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.__init__,state:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5:emb,writes_state,,,
func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.__init__,state:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5:grid,writes_state,,,
func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.__init__,state:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5:names,writes_state,,,
func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.__init__,state:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5:infos,writes_state,,,
file:arch_builder/primitive_matrix.py,func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.num_primitives,defines,,,
class:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5,func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.num_primitives,owns,,,
func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.num_primitives,state:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5:names,reads_state,,,
file:arch_builder/primitive_matrix.py,func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5._descriptor_matrix,defines,,,
